File Name,Image,Task Type,VME or not?,Possible for VME Error to exist?,"If so, does VME error exist?",No Pen,No Man,Shape,Number of Protrusions,Incorrect/Missing Rune,Missing Carrot,Missing Castle,Use Mickey Mouse,Missing Word,Missing Moon,No Tie,No Stripes,Bart Hair,Wrong Colors,Tail,Wrong Object,Wrong Shape,No Bunny Ears,Wrong Colors,Four Spikes,Wrong Number ,Wrong Hair Color,No Mustache,Not Bowtie,Wrong Shape,Wrong Face,No Clothes,Wrong Bars,Wrong Pattern,Wrong Circle,Missing Mermaid,Trident
Spotify_LT_864,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_893,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Spotify_LT_903,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_957,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_958,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1020,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1028,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1035,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Spotify_LT_1045,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1073,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
Spotify_LT_1300,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1333,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1381,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1426,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1498,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1502,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1510,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1536,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_LT_1583,Spotify,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_10,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_42,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_65,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_182,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_393,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_460,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_507,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_649,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_692,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_728,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_797,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_812,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_992,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_1238,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_1359,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spotify_ST_1467,Spotify,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_14,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_16,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_24,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_31,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_39,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_67,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_180,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_241,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_245,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_246,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_268,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_350,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_407,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_416,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_434,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_496,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_542,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_561,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_738,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_829,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_830,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_881,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Starbucks_LT_898,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_916,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_962,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_975,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1025,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1071,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1076,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1107,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1114,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Starbucks_LT_1138,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1146,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1175,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1242,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1282,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1285,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1365,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1375,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1431,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1450,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1457,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1480,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1521,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_LT_1585,Starbucks,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_ST_26,Starbucks,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_ST_325,Starbucks,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_ST_373,Starbucks,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
Starbucks_ST_891,Starbucks,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starbucks_ST_1128,Starbucks,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_5,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_54,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_76,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_115,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_175,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_198,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_238,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_273,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_315,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_338,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_361,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_392,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_443,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_472,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_532,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_547,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_563,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_582,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_630,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_782,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_819,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_842,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_869,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_874,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_948,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_954,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1065,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1068,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1180,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1188,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1204,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1205,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1211,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1231,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1252,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1254,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1273,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1302,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1310,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1380,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1404,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1451,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1514,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1562,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_LT_1570,Tom,LT,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_ST_624,Tom,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_ST_995,Tom,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_ST_1098,Tom,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_ST_1210,Tom,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom_ST_1516,Tom,ST,Not,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_72,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_85,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_133,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_155,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_160,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_197,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_201,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_287,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_306,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_307,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_326,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_414,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_483,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_500,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_512,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_513,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_522,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_545,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_568,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_593,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_758,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_816,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_833,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_904,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_955,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_971,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_993,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1032,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1037,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1055,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1156,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1178,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1304,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1311,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1458,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1493,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1538,Volks,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1559,Volks,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_LT_1578,Volks,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_194,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_619,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_717,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_779,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_825,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_928,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_1021,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_1179,Volks,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_1183,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_1396,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volks_ST_1527,Volks,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_32,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_80,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_82,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_98,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_125,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_148,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_173,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_222,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_236,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_309,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_390,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_458,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_501,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_597,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_616,Waldo,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_654,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_684,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_736,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_790,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_863,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_880,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_899,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_950,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1042,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1139,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1140,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1177,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1208,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1228,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1270,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1308,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1321,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1346,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1354,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1460,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1479,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1483,Waldo,LT,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1507,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1512,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1548,Waldo,LT,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_LT_1577,Waldo,LT,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_ST_131,Waldo,ST,VME,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_ST_298,Waldo,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_ST_303,Waldo,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_ST_499,Waldo,ST,VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waldo_ST_578,Waldo,ST,VME,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
